folder_name,file_name,model,mean_input_tokens,mean_output_tokens,concurrent_requests,results_ttft_s_mean,results_inter_token_latency_s_mean,results_end_to_end_latency_s_mean
hicachefile10,qwen3_4000_1000_24_1766111390693_summary.json,qwen3,4000,1000,24,1.6518739257032091,11.951991325527572,13.614120115244683
hicachefile10,qwen3_4000_1000_24_1766115814899_summary.json,qwen3,4000,1000,24,1.8301727968379662,11.969546221328631,13.811965002091407
hicachefile10,qwen3_4000_1000_24_1766117984982_summary.json,qwen3,4000,1000,24,1.65217376487999,11.906739487280753,13.571091456416374
hicachefile10,qwen3_4000_1000_24_1766116884675_summary.json,qwen3,4000,1000,24,1.6418372556727263,11.954542265119855,13.6065769980875
hicachefile10,qwen3_4000_1000_24_1766120190181_summary.json,qwen3,4000,1000,24,1.7192043303366518,11.944139719466571,13.675559622919536
hicachefile10,qwen3_4000_1000_24_1766113582036_summary.json,qwen3,4000,1000,24,1.6455304252085625,11.905740238324498,13.562465070586768
hicachefile10,qwen3_4000_1000_24_1766114683997_summary.json,qwen3,4000,1000,24,1.1720293588805362,12.057495766533581,13.240849319634435
hicachefile10,qwen3_4000_1000_24_1766119092327_summary.json,qwen3,4000,1000,24,1.6520493396722788,11.911912589914516,13.576144117670387
hicachefile10,qwen3_4000_1000_24_1766110295854_summary.json,qwen3,4000,1000,24,1.1178021312492394,12.056305110278215,13.183458444167627
hicachefile10,qwen3_8000_1000_24_1766118052624_summary.json,qwen3,8000,1000,24,1.9803752056298738,13.979305657772287,15.972205933535102
hicachefile10,qwen3_8000_1000_24_1766119157816_summary.json,qwen3,8000,1000,24,3.2879190568758836,13.597029380634424,16.891914555582236
hicachefile10,qwen3_8000_1000_24_1766113647597_summary.json,qwen3,8000,1000,24,3.258908020334881,13.62026890595173,16.890225930665718
hicachefile10,qwen3_8000_1000_24_1766116954291_summary.json,qwen3,8000,1000,24,3.248189771504258,13.606715596676956,16.86766936625645
hicachefile10,qwen3_8000_1000_24_1766120256049_summary.json,qwen3,8000,1000,24,3.358379513284793,13.650683681040691,17.02065864433098
hicachefile10,qwen3_8000_1000_24_1766110361738_summary.json,qwen3,8000,1000,24,3.5679666778354053,13.55464767282561,17.136461728909733
hicachefile10,qwen3_8000_1000_24_1766111455835_summary.json,qwen3,8000,1000,24,3.2373539033772736,13.633788702980226,16.882234990499757
hicachefile10,qwen3_8000_1000_24_1766112569210_summary.json,qwen3,8000,1000,24,3.2669093136355514,13.555537043627137,16.834019808627392
hicachefile10,qwen3_8000_1000_24_1766115882533_summary.json,qwen3,8000,1000,24,2.010859265040684,13.922672778254903,15.946546884071722
hicachefile10,qwen3_8000_1000_24_1766114753894_summary.json,qwen3,8000,1000,24,3.269124229239727,13.830739564828395,17.113995083171176
hicachefile10,qwen3_16000_1000_24_1766120367919_summary.json,qwen3,16000,1000,24,6.648617552406601,17.08917178725307,23.750189327489352
hicachefile10,qwen3_16000_1000_24_1766114866684_summary.json,qwen3,16000,1000,24,6.413563828294476,17.6803648066535,24.11191502246705
hicachefile10,qwen3_16000_1000_24_1766119263004_summary.json,qwen3,16000,1000,24,6.422646424757356,17.318337557978108,23.755129886909952
hicachefile10,qwen3_16000_1000_24_1766111585798_summary.json,qwen3,16000,1000,24,20.113487563040206,12.502152872618655,32.62469822170533
hicachefile10,qwen3_16000_1000_24_1766112681219_summary.json,qwen3,16000,1000,24,7.116566213374123,16.934164055172676,24.064390586579975
